lead_id,created_date,first_name,last_name,email,company_domain,channel,campaign,became_deal
L001190,2025-03-15 18:30:00,Noor,Bergstrom,noor.bergstrom@thornbury.com,thornbury.com,Paid Social - LinkedIn,content-download,true
L001191,2025-03-17 07:45:00,Omar,Farrell,omar.farrell@granitepeak.com,granitepeak.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001192,2025-03-26 19:45:00,Cormac,Byrne,cormac.byrne@ferrous.com,ferrous.com,Paid Social - LinkedIn,abm-tier1,false
L001193,2025-03-21 15:15:00,Grace,Demir,grace.demir@ferrous.com,ferrous.com,Paid Social - LinkedIn,abm-tier1,false
L001194,2025-03-17 07:15:00,Omar,Bergstrom,omar.bergstrom@juniper.com,juniper.com,Paid Social - LinkedIn,content-download,true
L001195,2025-03-19 20:15:00,Lena,Grant,lena.grant@juniper.com,juniper.com,Paid Social - LinkedIn,content-download,false
L001196,2025-03-20 15:30:00,Marcus,Grant,marcus.grant@ember.com,ember.com,Paid Social - LinkedIn,abm-tier1,false
L001197,2025-03-17 11:45:00,Callum,Demir,callum.demir@foxglove.com,foxglove.com,Paid Social - LinkedIn,content-download,false
L001198,2025-03-12 16:30:00,Ingrid,Iyer,ingrid.iyer@halcyon.com,halcyon.com,Paid Social - LinkedIn,content-download,false
L001199,2025-03-29 12:15:00,Grace,Farrell,grace.farrell@ridgeline.com,ridgeline.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001200,2025-03-25 08:15:00,Malik,Raghunathan,malik.raghunathan@cascade.com,cascade.com,Paid Social - LinkedIn,abm-tier1,false
L001201,2025-03-16 09:00:00,Rafael,Krishnan,rafael.krishnan@halcyon.com,halcyon.com,Paid Social - LinkedIn,content-download,false
L001202,2025-03-02 07:00:00,Ivo,Haddad,ivo.haddad@tessellate.com,tessellate.com,Paid Social - LinkedIn,content-download,false
L001203,2025-03-30 07:00:00,Anaya,Almeida,anaya.almeida@dovetail.com,dovetail.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001204,2025-03-20 14:00:00,Margit,Raghunathan,margit.raghunathan@marlowe.com,marlowe.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001205,2025-03-10 08:30:00,Arun,Okonkwo,arun.okonkwo@brightpath.com,brightpath.com,Paid Social - LinkedIn,jobtitle-targeting,true
L001206,2025-03-13 07:30:00,Priya,Almeida,priya.almeida@tessellate.com,tessellate.com,Paid Social - LinkedIn,content-download,false
L001207,2025-03-01 09:30:00,Alicia,Ferreira,alicia.ferreira@thornbury.com,thornbury.com,Paid Social - LinkedIn,abm-tier1,false
L001208,2025-03-07 14:45:00,Hollis,Okonkwo,hollis.okonkwo@halcyon.com,halcyon.com,Paid Social - LinkedIn,content-download,false
L001209,2025-03-14 09:15:00,Hollis,Novak,hollis.novak@dovetail.com,dovetail.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001210,2025-03-16 15:15:00,Ingrid,Almeida,ingrid.almeida@quillon.com,quillon.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001211,2025-03-29 11:00:00,Marcus,Iyer,marcus.iyer@meridian.com,meridian.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001212,2025-03-07 11:00:00,Yusuf,Nwosu,yusuf.nwosu@juniper.com,juniper.com,Paid Social - LinkedIn,jobtitle-targeting,false
L001213,2025-03-20 12:30:00,Alicia,Castellanos,alicia.castellanos@kestrel.com,kestrel.com,Paid Social - LinkedIn,abm-tier1,false
L001214,2025-03-30 11:45:00,Lena,Vieira,lena.vieira@dovetail.com,dovetail.com,Paid Social - LinkedIn,abm-tier1,false
L001215,2025-03-12 10:15:00,Ingrid,Novak,ingrid.novak@cascade.com,cascade.com,Paid Social - LinkedIn,content-download,false
L001216,2025-03-18 09:30:00,Grace,Petrov,grace.petrov@northwind.com,northwind.com,Paid Social - LinkedIn,content-download,false
L001217,2025-03-17 11:15:00,Tomas,Ferreira,tomas.ferreira@copperline.com,copperline.com,Paid Social - LinkedIn,jobtitle-targeting,true
L001218,2025-03-22 10:15:00,Hollis,Castellanos,hollis.castellanos@solvent.com,solvent.com,Organic / Direct,none,false
L001219,2025-03-27 09:30:00,Mei,Kavanagh,mei.kavanagh@marlowe.com,marlowe.com,Organic / Direct,none,false
L001220,2025-03-25 18:30:00,Tomas,Lindqvist,tomas.lindqvist@granitepeak.com,granitepeak.com,Organic / Direct,none,false
L001221,2025-03-28 17:45:00,Omar,Krishnan,omar.krishnan@ridgeline.com,ridgeline.com,Organic / Direct,none,false
L001222,2025-03-26 10:00:00,Elodie,Zhang,elodie.zhang@northwind.com,northwind.com,Organic / Direct,none,false
L001223,2025-03-01 11:30:00,Omar,Watanabe,omar.watanabe@juniper.com,juniper.com,Organic / Direct,none,false
L001224,2025-03-24 14:30:00,Darius,Szabo,darius.szabo@redwood.com,redwood.com,Organic / Direct,none,false
L001225,2025-03-21 15:30:00,Arun,Demir,arun.demir@dovetail.com,dovetail.com,Organic / Direct,none,false
L001226,2025-03-16 18:30:00,Ivo,Nwosu,ivo.nwosu@granitepeak.com,granitepeak.com,Organic / Direct,none,false
L001227,2025-03-31 11:30:00,Rafael,Demir,rafael.demir@harborview.com,harborview.com,Organic / Direct,none,false
L001228,2025-03-11 09:45:00,Alicia,Grant,alicia.grant@oakhurst.com,oakhurst.com,Organic / Direct,none,false
L001229,2025-03-10 15:15:00,Cormac,Vieira,cormac.vieira@ironwood.com,ironwood.com,Organic / Direct,none,false
L001230,2025-03-22 07:15:00,Lena,Mulvaney,lena.mulvaney@kestrel.com,kestrel.com,Organic / Direct,none,false
L001231,2025-03-10 17:00:00,Lena,Raghunathan,lena.raghunathan@arclight.com,arclight.com,Organic / Direct,none,false
L001232,2025-03-12 10:15:00,Callum,Aaltonen,callum.aaltonen@thornbury.com,thornbury.com,Organic / Direct,none,false
L001233,2025-03-18 13:15:00,Mei,Ferreira,mei.ferreira@halcyon.com,halcyon.com,Organic / Direct,none,false
L001234,2025-03-12 18:45:00,Marcus,Novak,marcus.novak@copperline.com,copperline.com,Organic / Direct,none,false
L001235,2025-03-23 17:00:00,Tomas,Bergstrom,tomas.bergstrom@tessellate.com,tessellate.com,Organic / Direct,none,false
L001236,2025-03-01 16:00:00,Tomas,Petrov,tomas.petrov@halcyon.com,halcyon.com,Organic / Direct,none,true
L001237,2025-03-08 11:30:00,Anaya,Kavanagh,anaya.kavanagh@lumen.com,lumen.com,Organic / Direct,none,false
L001238,2025-03-15 11:00:00,Mei,Farrell,mei.farrell@copperline.com,copperline.com,Organic / Direct,none,false
L001239,2025-03-12 17:15:00,Ingrid,Zhang,ingrid.zhang@meridian.com,meridian.com,Organic / Direct,none,false
L001240,2025-03-21 17:00:00,Callum,Moreau,callum.moreau@tessellate.com,tessellate.com,Organic / Direct,none,false
L001241,2025-03-11 07:45:00,Callum,Raghunathan,callum.raghunathan@marlowe.com,marlowe.com,Organic / Direct,none,false
L001242,2025-03-12 12:15:00,Tomas,Kavanagh,tomas.kavanagh@kestrel.com,kestrel.com,Organic / Direct,none,false
L001243,2025-03-20 09:00:00,Adeola,Bahri,adeola.bahri@anvil.com,anvil.com,Organic / Direct,none,false
L001244,2025-03-26 16:45:00,Kenji,Pires,kenji.pires@ironwood.com,ironwood.com,Organic / Direct,none,false
L001245,2025-03-18 15:45:00,Marcus,Castellanos,marcus.castellanos@copperline.com,copperline.com,Organic / Direct,none,true
L001246,2025-03-26 19:00:00,Ingrid,Raghunathan,ingrid.raghunathan@oakhurst.com,oakhurst.com,Organic / Direct,none,false
L001247,2025-03-25 09:45:00,Siobhan,Demir,siobhan.demir@halcyon.com,halcyon.com,Organic / Direct,none,false
L001248,2025-03-07 17:30:00,Tomas,Bahri,tomas.bahri@northwind.com,northwind.com,Organic / Direct,none,false
L001249,2025-03-20 08:00:00,Grace,Raghunathan,grace.raghunathan@dovetail.com,dovetail.com,Organic / Direct,none,false
L001250,2025-03-18 16:00:00,Margit,Kavanagh,margit.kavanagh@quillon.com,quillon.com,Organic / Direct,none,false
L001251,2025-03-12 07:00:00,Marcus,Krishnan,marcus.krishnan@redwood.com,redwood.com,Organic / Direct,none,true
L001252,2025-04-05 11:15:00,Ivo,Bahri,ivo.bahri@quillon.com,quillon.com,Display - Programmatic,retarget-display,false
L001253,2025-04-21 09:30:00,Elodie,Pires,elodie.pires@halcyon.com,halcyon.com,Display - Programmatic,retarget-display,false
L001254,2025-04-19 20:45:00,Ivo,Iyer,ivo.iyer@harborview.com,harborview.com,Display - Programmatic,contextual-b2b,false
L001255,2025-04-14 12:00:00,Ingrid,Doyle,ingrid.doyle@saltmarsh.com,saltmarsh.com,Display - Programmatic,retarget-display,false
L001256,2025-04-13 10:45:00,Noor,Castellanos,noor.castellanos@foxglove.com,foxglove.com,Display - Programmatic,retarget-display,false
L001257,2025-04-24 07:45:00,Anaya,Iyer,anaya.iyer@arclight.com,arclight.com,Display - Programmatic,retarget-display,true
L001258,2025-04-25 18:45:00,Beatriz,Mulvaney,beatriz.mulvaney@juniper.com,juniper.com,Display - Programmatic,contextual-b2b,false
L001259,2025-04-29 20:30:00,Renata,Kavanagh,renata.kavanagh@meridian.com,meridian.com,Display - Programmatic,retarget-display,false
L001260,2025-04-25 18:30:00,Hollis,Farrell,hollis.farrell@ridgeline.com,ridgeline.com,Display - Programmatic,contextual-b2b,false
L001261,2025-04-11 13:15:00,Siobhan,Mulvaney,siobhan.mulvaney@arclight.com,arclight.com,Display - Programmatic,contextual-b2b,false
L001262,2025-04-06 17:30:00,Hollis,Aaltonen,hollis.aaltonen@meridian.com,meridian.com,Display - Programmatic,contextual-b2b,false
L001263,2025-04-29 10:15:00,Ivo,Whitfield,ivo.whitfield@dovetail.com,dovetail.com,Display - Programmatic,retarget-display,false
L001264,2025-04-23 18:15:00,Margit,Nwosu,margit.nwosu@kestrel.com,kestrel.com,Display - Programmatic,retarget-display,false
L001265,2025-04-24 16:15:00,Mei,Aaltonen,mei.aaltonen@solvent.com,solvent.com,Display - Programmatic,contextual-b2b,false
L001266,2025-04-19 10:00:00,Grace,Farrell,grace.farrell@quarry.com,quarry.com,Display - Programmatic,contextual-b2b,false
L001267,2025-04-27 11:30:00,Peter,Okonkwo,peter.okonkwo@juniper.com,juniper.com,Display - Programmatic,contextual-b2b,false
L001268,2025-04-26 11:30:00,Rafael,Vieira,rafael.vieira@marlowe.com,marlowe.com,Display - Programmatic,contextual-b2b,false
L001269,2025-04-23 10:30:00,Priya,Castellanos,priya.castellanos@juniper.com,juniper.com,Display - Programmatic,contextual-b2b,false
L001270,2025-04-30 09:15:00,Grace,Ferreira,grace.ferreira@juniper.com,juniper.com,Display - Programmatic,contextual-b2b,false
L001271,2025-04-29 13:00:00,Yusuf,Nwosu,yusuf.nwosu@ferrous.com,ferrous.com,Display - Programmatic,retarget-display,false
L001272,2025-04-25 20:15:00,Cormac,Bergstrom,cormac.bergstrom@ironwood.com,ironwood.com,Display - Programmatic,contextual-b2b,false
L001273,2025-04-08 07:15:00,Mei,Aaltonen,mei.aaltonen@juniper.com,juniper.com,Display - Programmatic,contextual-b2b,false
L001274,2025-04-05 20:45:00,Arun,Castellanos,arun.castellanos@pinnacle.com,pinnacle.com,Display - Programmatic,contextual-b2b,false
L001275,2025-04-06 19:00:00,Malik,Raghunathan,malik.raghunathan@lumen.com,lumen.com,Display - Programmatic,retarget-display,false
L001276,2025-04-03 07:00:00,Grace,Horvat,grace.horvat@meridian.com,meridian.com,Display - Programmatic,contextual-b2b,false
L001277,2025-04-11 20:00:00,Peter,Okonkwo,peter.okonkwo@kestrel.com,kestrel.com,Display - Programmatic,contextual-b2b,false
L001278,2025-04-11 15:15:00,Elodie,Haddad,elodie.haddad@arclight.com,arclight.com,Display - Programmatic,retarget-display,false
L001279,2025-04-13 14:00:00,Anaya,Krishnan,anaya.krishnan@halcyon.com,halcyon.com,Display - Programmatic,retarget-display,false
L001280,2025-04-05 15:00:00,Siobhan,Mulvaney,siobhan.mulvaney@oakhurst.com,oakhurst.com,Display - Programmatic,contextual-b2b,false
L001281,2025-04-20 19:45:00,Malik,Petrov,malik.petrov@nimbus.com,nimbus.com,Display - Programmatic,contextual-b2b,false
L001282,2025-04-05 19:30:00,Tomas,Zhang,tomas.zhang@solvent.com,solvent.com,Display - Programmatic,retarget-display,false
L001283,2025-04-17 16:00:00,Ivo,Aaltonen,ivo.aaltonen@ferrous.com,ferrous.com,Display - Programmatic,retarget-display,false
L001284,2025-04-13 07:45:00,Elodie,Mulvaney,elodie.mulvaney@oakhurst.com,oakhurst.com,Display - Programmatic,retarget-display,false
L001285,2025-04-10 07:15:00,Adeola,Farrell,adeola.farrell@nimbus.com,nimbus.com,Display - Programmatic,contextual-b2b,false
L001286,2025-04-28 12:30:00,Peter,Lindqvist,peter.lindqvist@juniper.com,juniper.com,Display - Programmatic,contextual-b2b,false
L001287,2025-04-02 19:45:00,Omar,Almeida,omar.almeida@quillon.com,quillon.com,Display - Programmatic,contextual-b2b,false
L001288,2025-04-06 19:15:00,Lena,Szabo,lena.szabo@redwood.com,redwood.com,Display - Programmatic,retarget-display,false
L001289,2025-04-28 16:30:00,Siobhan,Novak,siobhan.novak@oakhurst.com,oakhurst.com,Display - Programmatic,retarget-display,false
L001290,2025-04-28 11:15:00,Anaya,Almeida,anaya.almeida@marlowe.com,marlowe.com,Display - Programmatic,retarget-display,false
L001291,2025-04-20 08:45:00,Yusuf,Farrell,yusuf.farrell@redwood.com,redwood.com,Display - Programmatic,contextual-b2b,false
L001292,2025-04-07 10:30:00,Tomas,Vieira,tomas.vieira@meridian.com,meridian.com,Display - Programmatic,retarget-display,false
L001293,2025-04-21 11:15:00,Darius,Iyer,darius.iyer@quarry.com,quarry.com,Display - Programmatic,contextual-b2b,false
L001294,2025-04-28 20:45:00,Grace,Lindqvist,grace.lindqvist@tessellate.com,tessellate.com,Display - Programmatic,retarget-display,false
L001295,2025-04-18 13:45:00,Grace,Castellanos,grace.castellanos@nimbus.com,nimbus.com,Display - Programmatic,retarget-display,false
L001296,2025-04-04 19:15:00,Elodie,Horvat,elodie.horvat@dovetail.com,dovetail.com,Display - Programmatic,contextual-b2b,false
L001297,2025-04-14 11:15:00,Kenji,Almeida,kenji.almeida@ferrous.com,ferrous.com,Display - Programmatic,contextual-b2b,false
L001298,2025-04-14 19:30:00,Malik,Raghunathan,malik.raghunathan@meridian.com,meridian.com,Display - Programmatic,retarget-display,false
L001299,2025-04-04 13:15:00,Alicia,Aaltonen,alicia.aaltonen@ridgeline.com,ridgeline.com,Display - Programmatic,retarget-display,false
L001300,2025-04-08 20:30:00,Anaya,Zhang,anaya.zhang@kestrel.com,kestrel.com,Display - Programmatic,contextual-b2b,false
L001301,2025-04-13 16:45:00,Margit,Almeida,margit.almeida@granitepeak.com,granitepeak.com,Display - Programmatic,retarget-display,false
L001302,2025-04-13 15:45:00,Tomas,Lindqvist,tomas.lindqvist@dovetail.com,dovetail.com,Display - Programmatic,retarget-display,false
L001303,2025-04-29 18:15:00,Mei,Ferreira,mei.ferreira@northwind.com,northwind.com,Display - Programmatic,contextual-b2b,false
L001304,2025-04-12 07:15:00,Lena,Pires,lena.pires@harborview.com,harborview.com,Display - Programmatic,retarget-display,false
L001305,2025-04-19 13:45:00,Ingrid,Raghunathan,ingrid.raghunathan@redwood.com,redwood.com,Display - Programmatic,contextual-b2b,false
L001306,2025-04-25 11:30:00,Marcus,Horvat,marcus.horvat@anvil.com,anvil.com,Display - Programmatic,retarget-display,false
L001307,2025-04-10 17:15:00,Alicia,Whitfield,alicia.whitfield@anvil.com,anvil.com,Display - Programmatic,contextual-b2b,false
L001308,2025-04-17 10:15:00,Jonas,Mulvaney,jonas.mulvaney@lumen.com,lumen.com,Display - Programmatic,retarget-display,false
L001309,2025-04-04 11:15:00,Jonas,Mulvaney,jonas.mulvaney@tessellate.com,tessellate.com,Display - Programmatic,retarget-display,false
L001310,2025-04-19 11:00:00,Grace,Horvat,grace.horvat@tessellate.com,tessellate.com,Display - Programmatic,contextual-b2b,false
L001311,2025-04-24 20:15:00,Kenji,Iyer,kenji.iyer@dovetail.com,dovetail.com,Display - Programmatic,contextual-b2b,false
L001312,2025-04-09 12:45:00,Hollis,Lindqvist,hollis.lindqvist@solvent.com,solvent.com,Display - Programmatic,retarget-display,false
L001313,2025-04-23 18:00:00,Omar,Ferreira,omar.ferreira@tessellate.com,tessellate.com,Display - Programmatic,contextual-b2b,false
L001314,2025-04-08 09:00:00,Noor,Haddad,noor.haddad@solvent.com,solvent.com,Display - Programmatic,contextual-b2b,false
L001315,2025-04-02 18:30:00,Ingrid,Okonkwo,ingrid.okonkwo@anvil.com,anvil.com,Display - Programmatic,retarget-display,false
L001316,2025-04-21 20:45:00,Callum,Byrne,callum.byrne@copperline.com,copperline.com,Display - Programmatic,retarget-display,false
L001317,2025-04-09 14:45:00,Grace,Nwosu,grace.nwosu@ironwood.com,ironwood.com,Display - Programmatic,retarget-display,false
L001318,2025-04-03 13:15:00,Darius,Bergstrom,darius.bergstrom@foxglove.com,foxglove.com,Display - Programmatic,retarget-display,false
L001319,2025-04-19 07:30:00,Alicia,Petrov,alicia.petrov@arclight.com,arclight.com,Display - Programmatic,contextual-b2b,false
L001320,2025-04-28 15:00:00,Omar,Bergstrom,omar.bergstrom@granitepeak.com,granitepeak.com,Display - Programmatic,contextual-b2b,false
L001321,2025-04-17 08:30:00,Ingrid,Byrne,ingrid.byrne@lumen.com,lumen.com,Display - Programmatic,retarget-display,false
L001322,2025-04-23 12:15:00,Noor,Almeida,noor.almeida@marlowe.com,marlowe.com,Display - Programmatic,contextual-b2b,false
L001323,2025-04-07 12:15:00,Adeola,Demir,adeola.demir@anvil.com,anvil.com,Display - Programmatic,retarget-display,false
L001324,2025-04-30 12:45:00,Tomas,Castellanos,tomas.castellanos@thornbury.com,thornbury.com,Display - Programmatic,contextual-b2b,false
L001325,2025-04-13 12:00:00,Callum,Kavanagh,callum.kavanagh@oakhurst.com,oakhurst.com,Display - Programmatic,contextual-b2b,false
L001326,2025-04-08 15:45:00,Grace,Doyle,grace.doyle@copperline.com,copperline.com,Paid Search - Brand,brand-phrase,false
L001327,2025-04-04 07:00:00,Tomas,Mulvaney,tomas.mulvaney@halcyon.com,halcyon.com,Paid Search - Brand,brand-exact,false
L001328,2025-04-21 20:30:00,Yusuf,Almeida,yusuf.almeida@kestrel.com,kestrel.com,Paid Search - Brand,brand-exact,true
L001329,2025-04-28 09:00:00,Peter,Krishnan,peter.krishnan@ferrous.com,ferrous.com,Paid Search - Brand,brand-exact,false
L001330,2025-04-15 16:45:00,Elodie,Ferreira,elodie.ferreira@thornbury.com,thornbury.com,Paid Search - Brand,brand-exact,false
L001331,2025-04-13 14:30:00,Anaya,Byrne,anaya.byrne@ember.com,ember.com,Paid Search - Brand,brand-exact,false
L001332,2025-04-15 09:15:00,Ivo,Doyle,ivo.doyle@lumen.com,lumen.com,Paid Search - Brand,brand-phrase,false
L001333,2025-04-22 07:00:00,Ingrid,Farrell,ingrid.farrell@granitepeak.com,granitepeak.com,Paid Search - Brand,brand-exact,false
L001334,2025-04-13 18:00:00,Adeola,Watanabe,adeola.watanabe@ironwood.com,ironwood.com,Paid Search - Brand,brand-exact,false
L001335,2025-04-28 20:00:00,Lena,Whitfield,lena.whitfield@nimbus.com,nimbus.com,Paid Search - Brand,brand-phrase,false
L001336,2025-04-26 09:15:00,Noor,Demir,noor.demir@lumen.com,lumen.com,Paid Search - Brand,brand-exact,true
L001337,2025-04-06 20:00:00,Noor,Haddad,noor.haddad@marlowe.com,marlowe.com,Paid Search - Brand,brand-phrase,false
L001338,2025-04-16 17:00:00,Renata,Raghunathan,renata.raghunathan@dovetail.com,dovetail.com,Paid Search - Brand,brand-exact,false
L001339,2025-04-28 09:15:00,Marcus,Castellanos,marcus.castellanos@thornbury.com,thornbury.com,Paid Search - Brand,brand-phrase,false
L001340,2025-04-16 19:00:00,Malik,Demir,malik.demir@ember.com,ember.com,Paid Search - Brand,brand-exact,false
L001341,2025-04-26 10:30:00,Yusuf,Almeida,yusuf.almeida@arclight.com,arclight.com,Paid Search - Brand,brand-exact,false
L001342,2025-04-07 16:30:00,Margit,Kavanagh,margit.kavanagh@granitepeak.com,granitepeak.com,Paid Search - Brand,brand-phrase,false
L001343,2025-04-15 13:15:00,Siobhan,Ferreira,siobhan.ferreira@kestrel.com,kestrel.com,Paid Search - Brand,brand-phrase,false
L001344,2025-04-27 12:30:00,Yusuf,Horvat,yusuf.horvat@meridian.com,meridian.com,Paid Search - Brand,brand-phrase,true
L001345,2025-04-16 07:45:00,Adeola,Vieira,adeola.vieira@halcyon.com,halcyon.com,Paid Search - Brand,brand-phrase,false
L001346,2025-04-27 07:30:00,Siobhan,Castellanos,siobhan.castellanos@ember.com,ember.com,Paid Search - Brand,brand-exact,false
L001347,2025-04-11 19:45:00,Rafael,Whitfield,rafael.whitfield@kestrel.com,kestrel.com,Paid Search - Brand,brand-exact,true
L001348,2025-04-08 19:45:00,Priya,Lindqvist,priya.lindqvist@quarry.com,quarry.com,Paid Search - Brand,brand-phrase,false
L001349,2025-04-05 15:45:00,Callum,Iyer,callum.iyer@kestrel.com,kestrel.com,Paid Search - Brand,brand-phrase,false
L001350,2025-04-12 17:45:00,Alicia,Raghunathan,alicia.raghunathan@thornbury.com,thornbury.com,Paid Search - Brand,brand-exact,true
L001351,2025-04-14 12:00:00,Anaya,Pires,anaya.pires@northwind.com,northwind.com,Paid Search - Brand,brand-phrase,true
L001352,2025-04-20 19:00:00,Jonas,Watanabe,jonas.watanabe@foxglove.com,foxglove.com,Paid Search - Brand,brand-exact,false
L001353,2025-04-06 13:30:00,Yusuf,Doyle,yusuf.doyle@nimbus.com,nimbus.com,Paid Search - Brand,brand-phrase,true
L001354,2025-04-22 14:45:00,Priya,Zhang,priya.zhang@nimbus.com,nimbus.com,Paid Search - Brand,brand-exact,false
